Field1,Text,Text1,Text2,Text3,Text4,Text5,Text6
"Adriana
@_hadriya
·
Feb 18
#SENWIN
1
613",Adriana,@_hadriya,#SENWIN,VALORANT Esports NA,@valesports_na,"4:42 AM · Feb 18, 2024","MISSION ACCOMPLISHED FOR 
@Sentinels
  #VCTAmericas"
"Andrea (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧
@simplyabjt
·
Feb 18
OMG LOVE THIS
32",Andrea (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧,@simplyabjt,OMG LOVE THIS,sapphiRe,@sapphiReGG,"4:07 AM · Feb 18, 2024","don't touch his boba. 

observing #VCTAmericas today "
"zuni
@allanxzuniga
·
Feb 18
The dream !
32",zuni,@allanxzuniga,The dream !,sapphiRe,@sapphiReGG,"4:07 AM · Feb 18, 2024","don't touch his boba. 

observing #VCTAmericas today "
"sofie
@bedyhr
·
Feb 18
I sent you a dm and email. I was hoping you could help me recovering your observer CFG guide 
97",sofie,@bedyhr,I sent you a dm and email. I was hoping you could help me recovering your observer CFG guide ,sapphiRe,@sapphiReGG,"4:07 AM · Feb 18, 2024","don't touch his boba. 

observing #VCTAmericas today "
"zhobiii @ PAX East Spikedrop Vegas
@zhobiiiii
·
Feb 18
not me wanting to come back to riot arena just to see this statue
62",zhobiii @ PAX East ,@zhobiiiii,not me wanting to come back to riot arena just to see this statue,sapphiRe,@sapphiReGG,"4:07 AM · Feb 18, 2024","don't touch his boba. 

observing #VCTAmericas today "
"Kylie | Gummie
@gummienotgummy
·
Feb 18
omg this is so cool
66",Kylie | Gummie,@gummienotgummy,omg this is so cool,sapphiRe,@sapphiReGG,"4:07 AM · Feb 18, 2024","don't touch his boba. 

observing #VCTAmericas today "
" QG DA LOUD
@qgdaloud
·
Feb 18
a minha LOUD vai pras cabeças. #goLOUD 
4
250", QG DA LOUD,@qgdaloud,a minha LOUD vai pras cabeças. ,VALORANT Esports BR,@valesports_br,"3:00 AM · Feb 18, 2024","Hoje já começamos o segundo dia de #VCTAmericas Kickoff DAQUELE jeito 


@LOUDgg
 vs. 
@Sentinels
 começa às 19h e você não pode perder 

Assista em http://valorantesports.com"
"LLL Feh 𖤐☭
@Fehtsu
·
Feb 18
O sacy não falar em português me quebra :(.
1
102",LLL Feh 𖤐☭,@Fehtsu,O sacy não falar em português me quebra :(.,VALORANT Esports BR,@valesports_br,"3:00 AM · Feb 18, 2024","Hoje já começamos o segundo dia de #VCTAmericas Kickoff DAQUELE jeito 


@LOUDgg
 vs. 
@Sentinels
 começa às 19h e você não pode perder 

Assista em http://valorantesports.com"
"Ingrid_
@LLL_ingrid
·
Feb 18
#LOUDWIN
75",Ingrid_,@LLL_ingrid,#LOUDWIN,VALORANT Esports BR,@valesports_br,"3:00 AM · Feb 18, 2024","Hoje já começamos o segundo dia de #VCTAmericas Kickoff DAQUELE jeito 


@LOUDgg
 vs. 
@Sentinels
 começa às 19h e você não pode perder 

Assista em http://valorantesports.com"
"Quel
@quelvlr_
·
Feb 18
mais um dia
1
4
621",Quel,@quelvlr_,mais um dia,Smoke Mid,@canalsmokemid,,
"Hard #GoPrx#Gofnatic#GoNrg
@0Hardinho
·
Feb 18
2  x 0 sentinels 2  0  leviathan
2
1
467",Hard #GoPrx#Gofnatic#GoNrg,@0Hardinho,2  x 0 sentinels 2  0  leviathan,Smoke Mid,@canalsmokemid,,
"zzSleep
@MoogyZ3
·
Feb 18
Ai gente, nao to nem falando isso pq é a Loud nao mas PQP    o Brasileiro merece UMA FELICIDADEZINHA porra, a Sentinels tem o dever moral de nao ganhar. Se ontem algum time Br tivesse ganho a Loud até poderia perder hj kkkkkk
1
285",zzSleep,@MoogyZ3,"Ai gente, nao to nem falando isso pq é a Loud nao mas PQP    o Brasileiro merece UMA FELICIDADEZINHA porra, a Sentinels tem o dever moral de nao ganhar. Se ontem algum time Br tivesse ganho a Loud até poderia perder hj kkkkkk",Smoke Mid,@canalsmokemid,,
"Lincoln D. Levi
@Levi_A17
·
Feb 18
Ava
411",Lincoln D. Levi,@Levi_A17,Ava,Smoke Mid,@canalsmokemid,,
"Smoke Mid
@canalsmokemid
·
Feb 18
 BOLÃO DO SMOKE MID #VCTAmericas 

Todos contra a Quel
Liquid palestra and 5 others
5
8
42
12K",Smoke Mid,@canalsmokemid, BOLÃO DO SMOKE MID ,Smoke Mid,@canalsmokemid,"2:00 AM · Feb 18, 2024"," BOLÃO DO SMOKE MID #VCTAmericas 

Todos contra Otsuka!"
"Smoke Mid
@canalsmokemid
·
Feb 18
Correção:

Nyang 2x0 Leviatan
23
1.7K",Smoke Mid,@canalsmokemid,"Correção:

Nyang 2x0 Leviatan",Smoke Mid,@canalsmokemid,"2:00 AM · Feb 18, 2024"," BOLÃO DO SMOKE MID #VCTAmericas 

Todos contra Otsuka!"
"vinizin ˢᵖᶠᶜ 
@vinichgss
·
Feb 18
2x0 sen
458",vinizin ˢᵖᶠᶜ ,@vinichgss,2x0 sen,Smoke Mid,@canalsmokemid,"2:00 AM · Feb 18, 2024"," BOLÃO DO SMOKE MID #VCTAmericas 

Todos contra Otsuka!"
"jinx
@jinx45661850
·
Feb 18
otsuka salvando a loud da zika desses caras ai
274",jinx,@jinx45661850,otsuka salvando a loud da zika desses caras ai,Smoke Mid,@canalsmokemid,"2:00 AM · Feb 18, 2024"," BOLÃO DO SMOKE MID #VCTAmericas 

Todos contra Otsuka!"
"iBUYPOWER
@iBUYPOWER
·
Feb 18
this one's gonna be GOOD
13
1K",iBUYPOWER,@iBUYPOWER,this one's gonna be GOOD,VALORANT Esports NA,@valesports_na,"2:00 AM · Feb 18, 2024","A new day of #VCTAmericas is here we're kicking it off with a match you don't want to miss!

 
@Sentinels
 vs. 
@LOUDgg
 
 2PM PT
 http://valorantesports.com"
"day
@drvmf
·
Feb 18
#SENWIN
3
507",day,@drvmf,#SENWIN,VALORANT Esports NA,@valesports_na,"2:00 AM · Feb 18, 2024","A new day of #VCTAmericas is here we're kicking it off with a match you don't want to miss!

 
@Sentinels
 vs. 
@LOUDgg
 
 2PM PT
 http://valorantesports.com"
"pH
@phxm04
·
Feb 18
#SENWIN
3
299",pH,@phxm04,#SENWIN,VALORANT Esports NA,@valesports_na,"2:00 AM · Feb 18, 2024","A new day of #VCTAmericas is here we're kicking it off with a match you don't want to miss!

 
@Sentinels
 vs. 
@LOUDgg
 
 2PM PT
 http://valorantesports.com"
"Hardy
@Ha4dyy
·
Feb 18
I’m salivating without sleeping
2
250",Hardy,@Ha4dyy,I’m salivating without sleeping,VALORANT Esports NA,@valesports_na,"2:00 AM · Feb 18, 2024","A new day of #VCTAmericas is here we're kicking it off with a match you don't want to miss!

 
@Sentinels
 vs. 
@LOUDgg
 
 2PM PT
 http://valorantesports.com"
"Sadiq 
@Ashtail1
·
Feb 18
206",Sadiq ,@Ashtail1,,VALORANT Esports NA,@valesports_na,"2:00 AM · Feb 18, 2024","A new day of #VCTAmericas is here we're kicking it off with a match you don't want to miss!

 
@Sentinels
 vs. 
@LOUDgg
 
 2PM PT
 http://valorantesports.com"
"Lucax
@LucaxSeahawks
·
Feb 18
ASPAS LINDO MARAVILHOSO MELHOR DO MUNDOOOOOOOOOOOOOOOOO
1
277",Lucax,@LucaxSeahawks,ASPAS LINDO MARAVILHOSO MELHOR DO MUNDOOOOOOOOOOOOOOOOO,VALORANT Esports BR,@valesports_br,"2:00 AM · Feb 18, 2024","Dia de GIRAR pela Levianeta! 


@aspaszin
 fará HOJE, contra a 
@100Thieves
, sua estreia oficial no #VCT com a camisa da 
@LeviatanGG
 

Quem vai torcer pelo Final Boss no #VCTAmericas Kickoff?

 HOJE, 17/2 | Aproximadamente 22h
 AO VIVO em http://valorantesports.com"
"NAVYzzz
@NAVYexe
·
Feb 18
Sou T100 desde de criança
269",NAVYzzz,@NAVYexe,Sou T100 desde de criança,VALORANT Esports BR,@valesports_br,"2:00 AM · Feb 18, 2024","Dia de GIRAR pela Levianeta! 


@aspaszin
 fará HOJE, contra a 
@100Thieves
, sua estreia oficial no #VCT com a camisa da 
@LeviatanGG
 

Quem vai torcer pelo Final Boss no #VCTAmericas Kickoff?

 HOJE, 17/2 | Aproximadamente 22h
 AO VIVO em http://valorantesports.com"
"taviN
@Tav1iNxl
·
Feb 18
Adm, ninguem liga pra esse jogo! Tira par ou impar ai quem ganhar avança no campeonato. Quero ver o jogo mais esperado de todos os tempos, LOUD vs Sentinels isso sim vai ser um jogão.
1
2
356",taviN,@Tav1iNxl,"Adm, ninguem liga pra esse jogo! Tira par ou impar ai quem ganhar avança no campeonato. Quero ver o jogo mais esperado de todos os tempos, LOUD vs Sentinels isso sim vai ser um jogão.",VALORANT Esports BR,@valesports_br,"2:00 AM · Feb 18, 2024","Dia de GIRAR pela Levianeta! 


@aspaszin
 fará HOJE, contra a 
@100Thieves
, sua estreia oficial no #VCT com a camisa da 
@LeviatanGG
 

Quem vai torcer pelo Final Boss no #VCTAmericas Kickoff?

 HOJE, 17/2 | Aproximadamente 22h
 AO VIVO em http://valorantesports.com"
"Marto Lagos
@Donbot17727172
·
Feb 18
Muertos
63",Marto Lagos,@Donbot17727172,Muertos,LEVIATAN,@LeviatanGG,"11:51 PM · Feb 17, 2024","¡ES HOY! 

Después de tanta espera hoy arranca nuestro camino en #VCTAmericas LEVIATÁN vs 
@100Thieves
. 

22HS ARG, BRASIL, CHILE, 20HS PERÚ, COLOMBIA 19HS MÉXICO"
"Verdin #DinoRaus 
@verdin_sge
·
Feb 18
VAAAAAAAAAAMOSSSSSSSS 
1
192",Verdin #DinoRaus ,@verdin_sge,VAAAAAAAAAAMOSSSSSSSS ,LEVIATAN,@LeviatanGG,"11:51 PM · Feb 17, 2024","¡ES HOY! 

Después de tanta espera hoy arranca nuestro camino en #VCTAmericas LEVIATÁN vs 
@100Thieves
. 

22HS ARG, BRASIL, CHILE, 20HS PERÚ, COLOMBIA 19HS MÉXICO"
"Fab
@Fab22887408
·
Feb 17
Aguante la levianeta loco 
1
335",Fab,@Fab22887408,Aguante la levianeta loco ,LEVIATAN,@LeviatanGG,"11:51 PM · Feb 17, 2024","¡ES HOY! 

Después de tanta espera hoy arranca nuestro camino en #VCTAmericas LEVIATÁN vs 
@100Thieves
. 

22HS ARG, BRASIL, CHILE, 20HS PERÚ, COLOMBIA 19HS MÉXICO"
"zaraki
@lev_zaraki
·
Feb 17
É hoje
GIF
3
242",zaraki,@lev_zaraki,É hoje,LEVIATAN,@LeviatanGG,"11:51 PM · Feb 17, 2024","¡ES HOY! 

Después de tanta espera hoy arranca nuestro camino en #VCTAmericas LEVIATÁN vs 
@100Thieves
. 

22HS ARG, BRASIL, CHILE, 20HS PERÚ, COLOMBIA 19HS MÉXICO"
"Strafe Esports @ VCT Masters Madrid 
@strafeapp
·
Feb 18
Iaso aqui vai ser loucura
30",Strafe Esports @ VCT Masters Madrid ,@strafeapp,Iaso aqui vai ser loucura,VALORANT Esports BR,@valesports_br,"11:00 PM · Feb 17, 2024","Encontro de campeões mundiais, mais uma vez em lados opostos. 
@LOUDgg
 e 
@Sentinels
, duelo das multidões de Brasil e NA, abrem o segundo dia de disputa do #VCTAmericas Kickoff.

 HOJE, 17/2 | A partir das 19h
 AO VIVO em http://valorantesports.com"
"ʟʟʟ | ᴍɪsᴛᴇʀ
@mister__pi
·
Feb 17
Oq a loud vai fazer com sent ficará marcado na história dos e-sports. #goLOUD
213",ʟʟʟ | ᴍɪsᴛᴇʀ,@mister__pi,Oq a loud vai fazer com sent ficará marcado na história dos e-sports. ,VALORANT Esports BR,@valesports_br,"8:00 PM · Feb 17, 2024","O segundo dia do #VCTAmericas Kickoff PROMETE: a disputa no ""grupo da morte"" vai começar! Sabadão com estreia da LOUD... Bora torcer pro 


@LOUDgg
  
@Sentinels

 A seguir:

@LeviatanGG
  
@100Thieves


 HOJE | A partir das 19h
 AO VIVO em http://valorantesports.com"
"LLL gustavin sempre certo
@gustavodsc2007
·
Feb 17
JOGO DE GENTE GRANDE!

#goLOUD
178",LLL gustavin sempre certo,@gustavodsc2007,"JOGO DE GENTE GRANDE!

",VALORANT Esports BR,@valesports_br,"8:00 PM · Feb 17, 2024","O segundo dia do #VCTAmericas Kickoff PROMETE: a disputa no ""grupo da morte"" vai começar! Sabadão com estreia da LOUD... Bora torcer pro 


@LOUDgg
  
@Sentinels

 A seguir:

@LeviatanGG
  
@100Thieves


 HOJE | A partir das 19h
 AO VIVO em http://valorantesports.com"
"tevu
@tevumtt
·
Feb 17
""Hoje tem telinha do less"" 
ate arrepiei tmlc
1
145",tevu,@tevumtt,"""Hoje tem telinha do less"" 
ate arrepiei tmlc",rick,@rickezn,"6:58 PM · Feb 17, 2024","HOJE TEM TELINHA DO LESS
HOJE TEM ESTREIA DO QUICK
HOJE TEM TUTU E ZIN
HOJE TEM PAPAI SAADH
HOJE TEM A ESTREIA DELA!

a LOUD Valorant joga o #VCTAmericas KICK OFF hoje por volta das 19h vs Sentinels #LOUDWIN"
"L RIMURU7
@LRimuru7
·
Feb 17
#LOUDWIN
1
172",L RIMURU7,@LRimuru7,#LOUDWIN,rick,@rickezn,"6:58 PM · Feb 17, 2024","HOJE TEM TELINHA DO LESS
HOJE TEM ESTREIA DO QUICK
HOJE TEM TUTU E ZIN
HOJE TEM PAPAI SAADH
HOJE TEM A ESTREIA DELA!

a LOUD Valorant joga o #VCTAmericas KICK OFF hoje por volta das 19h vs Sentinels #LOUDWIN"
"Bibita
@Bibitaz11
·
Feb 17
Hj é dia do mano Quick capotar 25 cyberatletas
1
151",Bibita,@Bibitaz11,Hj é dia do mano Quick capotar 25 cyberatletas,rick,@rickezn,"6:58 PM · Feb 17, 2024","HOJE TEM TELINHA DO LESS
HOJE TEM ESTREIA DO QUICK
HOJE TEM TUTU E ZIN
HOJE TEM PAPAI SAADH
HOJE TEM A ESTREIA DELA!

a LOUD Valorant joga o #VCTAmericas KICK OFF hoje por volta das 19h vs Sentinels #LOUDWIN"
"Anthony
@Vanityxz
·
Feb 17
Colin the magician at work
15
1.1K",Anthony,@Vanityxz,Colin the magician at work,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"12:08 PM · Feb 17, 2024","Not a bad start  
@Lft_Oxy
 #VCTAmericas"
"Vansilli
@Vansilli
·
Feb 17
goated pics! sry i couldnt say hi to you today but i saw you, magical man!
4
330",Vansilli,@Vansilli,"goated pics! sry i couldnt say hi to you today but i saw you, magical man!",colinyoungwolff #VALORANTmasters,@colinyoungwolff,"12:08 PM · Feb 17, 2024","Not a bad start  
@Lft_Oxy
 #VCTAmericas"
"Picos
@Picos1107_
·
Feb 17
hace 1 temporada cuando jugo en G2 se les viene avisando de la proxima cabra del valorant
1
4
1.3K",Picos,@Picos1107_,hace 1 temporada cuando jugo en G2 se les viene avisando de la proxima cabra del valorant,Lembo,@Lembo006,"11:23 AM · Feb 17, 2024","Victoria de Cloud 9 en su debut en #VCTAmericas con un ajustado 2-1 frente a MIBR.

A destacar el espectáculo de OXY que cumple con las expectativas en su debut, aunque el partido acabó muy en el barro. ¿Será la próxima estrella de VCT? "
"EternalMVP24
@EternalMVP24
·
Feb 17
Este partido me hizo recordar al KC vs KOI del año pasado jajajaja
1
6
1.1K",EternalMVP24,@EternalMVP24,Este partido me hizo recordar al KC vs KOI del año pasado jajajaja,Lembo,@Lembo006,"11:23 AM · Feb 17, 2024","Victoria de Cloud 9 en su debut en #VCTAmericas con un ajustado 2-1 frente a MIBR.

A destacar el espectáculo de OXY que cumple con las expectativas en su debut, aunque el partido acabó muy en el barro. ¿Será la próxima estrella de VCT? "
"Andres Inostroza
@AndresI83679577
·
Feb 17
Una pena que este partido terminara, se merecia un overtime 
2
1K",Andres Inostroza,@AndresI83679577,"Una pena que este partido terminara, se merecia un overtime ",Lembo,@Lembo006,"11:23 AM · Feb 17, 2024","Victoria de Cloud 9 en su debut en #VCTAmericas con un ajustado 2-1 frente a MIBR.

A destacar el espectáculo de OXY que cumple con las expectativas en su debut, aunque el partido acabó muy en el barro. ¿Será la próxima estrella de VCT? "
"D.
@D_SlayerR
·
Feb 17
No
548",D.,@D_SlayerR,No,Lembo,@Lembo006,"11:23 AM · Feb 17, 2024","Victoria de Cloud 9 en su debut en #VCTAmericas con un ajustado 2-1 frente a MIBR.

A destacar el espectáculo de OXY que cumple con las expectativas en su debut, aunque el partido acabó muy en el barro. ¿Será la próxima estrella de VCT? "
"Jesüs
@_JesusPorto_
·
Feb 17
El verdadero valorant champagne
1.1K",Jesüs,@_JesusPorto_,El verdadero valorant champagne,Lembo,@Lembo006,"11:23 AM · Feb 17, 2024","Victoria de Cloud 9 en su debut en #VCTAmericas con un ajustado 2-1 frente a MIBR.

A destacar el espectáculo de OXY que cumple con las expectativas en su debut, aunque el partido acabó muy en el barro. ¿Será la próxima estrella de VCT? "
"day
@drvmf
·
Feb 17
goat
2
1.6K",day,@drvmf,goat,VALORANT Esports NA,@valesports_na,"11:16 AM · Feb 17, 2024","What an amazing debut.

After two incredible aces, 
@Lft_Oxy
 is your MVP! #VCTAmericas"
"ademi 
@ademi_adem7
·
Feb 17
i love demon1 tho he has my heart
1
5
1.2K",ademi ,@ademi_adem7,i love demon1 tho he has my heart,VALORANT Esports NA,@valesports_na,"11:16 AM · Feb 17, 2024","What an amazing debut.

After two incredible aces, 
@Lft_Oxy
 is your MVP! #VCTAmericas"
"Buurk
@_Hurick
·
Feb 17
acho o Oxy um absurdo na mira,mas esse time dele é bem meio de tabela e olhe lá
31",Buurk,@_Hurick,"acho o Oxy um absurdo na mira,mas esse time dele é bem meio de tabela e olhe lá",Wesley Pereira,@pereirawesley_,"11:11 AM · Feb 17, 2024","O OXY tem tudo pra ser o Nêmeses da temporada 2024 do VALORANT. Eu acho que vai ser um jogo deveras interessante contra NRG.

Quero ver esse duelo dele com o Demon1.

MIBR, por sua vez, mostrou coisas boas, mas ainda precisa encontrar uma identidade (está perto). #VCTAmericas"
"v1ott1
@LASTC04
·
Feb 17
Tem tudo menos o time
1
66",v1ott1,@LASTC04,Tem tudo menos o time,Wesley Pereira,@pereirawesley_,"11:11 AM · Feb 17, 2024","O OXY tem tudo pra ser o Nêmeses da temporada 2024 do VALORANT. Eu acho que vai ser um jogo deveras interessante contra NRG.

Quero ver esse duelo dele com o Demon1.

MIBR, por sua vez, mostrou coisas boas, mas ainda precisa encontrar uma identidade (está perto). #VCTAmericas"
"v1ott1
@LASTC04
·
Feb 17
E dito isso temos ja um time br fora de Madrid
36",v1ott1,@LASTC04,E dito isso temos ja um time br fora de Madrid,Wesley Pereira,@pereirawesley_,"11:11 AM · Feb 17, 2024","O OXY tem tudo pra ser o Nêmeses da temporada 2024 do VALORANT. Eu acho que vai ser um jogo deveras interessante contra NRG.

Quero ver esse duelo dele com o Demon1.

MIBR, por sua vez, mostrou coisas boas, mas ainda precisa encontrar uma identidade (está perto). #VCTAmericas"
"LuizFal 
@LuizFal_
·
Feb 17
MIBR superou demais as expectativas comparado com o ano passado
1
69",LuizFal ,@LuizFal_,MIBR superou demais as expectativas comparado com o ano passado,Wesley Pereira,@pereirawesley_,"11:11 AM · Feb 17, 2024","O OXY tem tudo pra ser o Nêmeses da temporada 2024 do VALORANT. Eu acho que vai ser um jogo deveras interessante contra NRG.

Quero ver esse duelo dele com o Demon1.

MIBR, por sua vez, mostrou coisas boas, mas ainda precisa encontrar uma identidade (está perto). #VCTAmericas"
"Datasu
@NhaaaaDTS
·
Feb 17
Eu acho que esse maluco é tipo o Victor que só acerta bala contra br, e contra qualquer outra região pina feito loco kskskskdksk
1
51",Datasu,@NhaaaaDTS,"Eu acho que esse maluco é tipo o Victor que só acerta bala contra br, e contra qualquer outra região pina feito loco kskskskdksk",Wesley Pereira,@pereirawesley_,"11:11 AM · Feb 17, 2024","O OXY tem tudo pra ser o Nêmeses da temporada 2024 do VALORANT. Eu acho que vai ser um jogo deveras interessante contra NRG.

Quero ver esse duelo dele com o Demon1.

MIBR, por sua vez, mostrou coisas boas, mas ainda precisa encontrar uma identidade (está perto). #VCTAmericas"
"math
@CletiMatheus
·
Feb 17
NT
47",math,@CletiMatheus,NT,Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"Jão  Dragon Quest 11
@ReviewsJao
·
Feb 17
A conta dos pistols 4x2 chegou duas vezes 

MIBR vai ser amassada pela furia e vai ficar de molho até depois do masters madrid.
1
108",Jão ,@ReviewsJao,A conta dos pistols 4x2 chegou duas vezes ,Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"1player4fun
@1player4fun
·
Feb 17
Close dms :/ 
Não podia ""entregar"" o primeiro mapa
62",1player4fun,@1player4fun,"Close dms :/ 
Não podia ""entregar"" o primeiro mapa",Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"kauANzin
@kaonezin
·
Feb 17
não sei quem é melhor ficar entre mibr e furia, 2 times bons mas quando é pra ser um time adulto e decisivo eles vacilam muito
103",kauANzin,@kaonezin,"não sei quem é melhor ficar entre mibr e furia, 2 times bons mas quando é pra ser um time adulto e decisivo eles vacilam muito",Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"Thales
@ThalVatti
·
Feb 17
A FURIA vence dessa Cloud9 sem suar viu
28",Thales,@ThalVatti,A FURIA vence dessa Cloud9 sem suar viu,Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"TenisnoLixo_89
@lucasprettivfm1
·
Feb 17
Estoy triste
64",TenisnoLixo_89,@lucasprettivfm1,Estoy triste,Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"LuizFal 
@LuizFal_
·
Feb 17
Sdds do modelo do ano passado já
Abrir o ano assim faz mal pro coração
Volta tabela de pontos
1
85",LuizFal ,@LuizFal_,"Sdds do modelo do ano passado já
Abrir o ano assim faz mal pro coração
Volta tabela de pontos",Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"Negzus
@Negzus1
·
Feb 17
vou dormir

@nuuhfps

olha ae mano
69",Negzus,@Negzus1,"vou dormir
",Wesley Pereira,@pereirawesley_,"11:09 AM · Feb 17, 2024","Cloud9 vence MIBR por 13 a 10 na Lotus, fecha a série em 2 a 1 e enfrentará a NRG pelo 1º lugar do Grupo A do #VCTAmericas Kickoff.

Na chave inferior, MIBR vai ter que decidir a vida contra FURIA, em busca do 2º lugar e da ida para a fase de entrada."
"PsychoLogical 
@PsychoLogicalHD
·
Feb 17
oxy is VALORANT's donk, yes?
1
368",PsychoLogical ,@PsychoLogicalHD,"oxy is VALORANT's donk, yes?",VALORANT Esports NA,@valesports_na,"11:09 AM · Feb 17, 2024","WHAT. A. SERIES.


@C9VAL
 close out an incredibly close series 2-1 and earn their first win of #VCTAmericas Kickoff!

Map 1 - Bind: C9 13-11
Map 2 - Split: MIBR 13-8
Map 3 - Lotus: C9 13-10"
"shiba
@elshibas
·
Feb 17
363",shiba,@elshibas,,VALORANT Esports NA,@valesports_na,"11:09 AM · Feb 17, 2024","WHAT. A. SERIES.


@C9VAL
 close out an incredibly close series 2-1 and earn their first win of #VCTAmericas Kickoff!

Map 1 - Bind: C9 13-11
Map 2 - Split: MIBR 13-8
Map 3 - Lotus: C9 13-10"
"Atem ™ (SAVE ME PENIX)
@atem_tm
·
Feb 17
Oxy on map 3
15
675",Atem ™ (SAVE ME PENIX),@atem_tm,Oxy on map 3,VALORANT Esports NA,@valesports_na,"11:09 AM · Feb 17, 2024","WHAT. A. SERIES.


@C9VAL
 close out an incredibly close series 2-1 and earn their first win of #VCTAmericas Kickoff!

Map 1 - Bind: C9 13-11
Map 2 - Split: MIBR 13-8
Map 3 - Lotus: C9 13-10"
